"","jurisdiction","year","state_population","murder_index","rape_index","robbery_index","agg_assault_index","total_violent_index","burglary_index","larceny_index","vehicle_theft_index","property_crime_index","crime_rate"
"445","OKLAHOMA",2009,3687050,6.34653720454022,41.6321991836292,91.0755210805386,364.32920627602,503.383463744728,1032.5599056156,2273.17231933388,283.858369156914,3589.5905941064,4092.97405785113
"446","OREGON",2009,3825657,2.30025849154799,31.4194398504623,65.3221132997548,161.514741128125,260.55655276989,515.963663234838,2223.51350369361,260.791806479253,3000.2689734077,3260.8255261776
"447","PENNSYLVANIA",2009,12604767,5.26784826724683,28.7668943027666,138.868096490796,209.396968623061,382.299807683871,434.534013996451,1623.10021280044,141.390951534447,2199.02517833134,2581.32498601521
"448","RHODE ISLAND",2009,1053209,3.03833332225608,28.1045832308687,74.5341143115944,148.593489041586,254.270519906305,546.23536259185,1842.27442036671,228.064895001847,2616.5746779604,2870.84519786671
"449","SOUTH CAROLINA",2009,4561242,6.68677522481815,36.459367865156,126.127927437308,505.958684060175,675.232754587457,996.285660791513,2614.41949363792,298.537108971635,3909.24226340106,4584.47501798852
"450","SOUTH DAKOTA",2009,812383,3.6928394611901,61.6704190018747,14.4020738986414,138.973858389454,218.73919075116,322.631074259309,1340.62381906071,106.599965779688,1769.85485909971,1988.59404985087
"451","TENNESSEE",2009,6296254,7.43299110868145,32.0666860009142,153.313382846372,473.186119873817,665.999179829784,1013.80916335332,2514.33630218857,238.491013863164,3766.63647940506,4432.63565923484
"452","TEXAS",2009,24782302,5.36673308234239,33.5360290581561,153.424003952498,298.684924427117,491.011690520114,968.66707539921,2737.65931833128,308.966455174342,4015.29284890484,4506.30453942495
"453","UTAH",2009,2784572,1.40057430729031,33.7933441835945,46.829458889912,133.377768648108,215.401146028905,547.947763606041,2497.90632097141,249.122665889049,3294.9767504665,3510.3778964954
"454","VERMONT",2009,621760,1.28667009778693,21.2300566134843,17.8525476067936,94.2485846628924,134.617858980957,558.253988677303,1783.64642305713,72.2143592382913,2414.11477097272,2548.73262995368
"455","VIRGINIA",2009,7882590,4.69388868379555,19.9426838133152,80.4557892773822,125.732785797561,230.825147572054,405.399748052353,1907.6724782083,148.301510036676,2461.37373629733,2692.19888386939
"456","WASHINGTON",2009,6664195,2.85105702939365,38.759370036441,100.702335390846,193.991922505269,336.30468496195,796.000117043394,2527.25197867109,356.337111984268,3679.58920769875,4015.8938926607
"457","WEST VIRGINIA",2009,1819777,4.61595019609546,25.8273403829151,50.2259342765625,224.533005967215,305.202230822788,659.696215525309,1728.3985894975,151.502079650419,2539.59688467323,2844.79911549602
"458","WISCONSIN",2009,5654774,2.58188921431696,19.7709050794957,86.7231829247287,149.997152848195,259.073130066737,474.165722626581,1979.69008133658,157.955030563556,2611.81083452672,2870.88396459346
"459","WYOMING",2009,544270,2.02105572601834,31.6019622613776,14.3311224208573,171.789736711559,219.743877119812,399.801569074173,2078.01275102431,139.085380417807,2616.89970051629,2836.6435776361
"460","FEDERAL",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","ALABAMA",2010,4785401,5.74664484752688,28.3152864305416,101.642474684985,248.02519161926,383.729597582313,887.783489826662,2414.92823694399,225.268478023054,3527.98020479371,3911.70980237602
"462","ALASKA",2010,714146,4.34084907007811,74.634598527472,83.1762692782708,473.152548638514,635.304265514335,434.785043954598,2175.32549366656,226.704343369563,2836.81488099072,3472.11914650506
"463","ARIZONA",2010,6413158,6.3619202895048,34.1641356723162,108.417724933644,264.705781457435,413.6495623529,794.179716139849,2403.44928348873,338.881406009333,3536.51040563791,3950.15996799081
"464","ARKANSAS",2010,2921588,4.58654676840129,45.2151364258068,81.0860395100199,372.639810952126,503.527533656354,1111.14229658665,2252.06291920695,190.341690888654,3553.54690668226,4057.07444033861
"465","CALIFORNIA",2010,37338198,4.84490440593839,22.3122712028042,155.647575707858,256.779933514735,439.584684831335,612.929954466469,1608.42791609815,408.493200448506,2629.85107101312,3069.43575584446
"466","COLORADO",2010,5047692,2.55562344136687,44.1786067771171,62.6821129339904,214.276148386233,323.692491538707,518.969857907337,1932.24943201764,223.290169051519,2674.5094589765,2998.20195051521
"467","CONNECTICUT",2010,3575498,3.71976155489389,16.6410385350516,99.3707729664511,162.271101815747,282.002674872144,423.577359014045,1577.76623004684,187.41445247627,2188.75804153715,2470.76071640929
"468","DELAWARE",2010,899792,5.66797659903622,36.230595515408,204.380567953483,376.976012233938,623.255152301865,839.08281024948,2399.77683731351,215.049700375198,3453.90934793819,4077.16450024006
"469","FLORIDA",2010,18838613,5.2392392157533,28.5212080103774,138.470916091328,369.045215802246,541.276579119705,897.725326169182,2433.58680386927,220.090513032992,3551.40264307144,4092.67922219115
"470","GEORGIA",2010,9712157,5.71448752321446,21.6944598403836,127.386738085062,247.463050689975,402.258736138635,998.202562005536,2328.63822114902,312.402280976306,3639.24306413086,4041.5018002695
"471","HAWAII",2010,1363359,1.83370630919662,27.6522911426851,78.1158887717762,156.67186705776,264.273753281417,638.569885114632,2323.74598326633,387.278772502327,3349.59464088329,3613.86839416471
"472","IDAHO",2010,1571102,1.40029100593087,33.9252320982342,13.557362921058,171.59929781771,220.482183842933,414.549787346716,1501.74845426968,84.5903066764602,2000.88854829285,2221.37073213579
"473","ILLINOIS",2010,12841980,5.48202068528373,23.8748230413067,158.744991037208,256.782832553858,444.884667317657,603.271458139633,1889.74753114395,225.128835273065,2718.14782455665,3163.03249187431
"474","INDIANA",2010,6490622,4.12903416652518,27.1160452727027,101.053489172532,190.983237045695,323.281805657455,748.310408463164,2113.88061113403,207.992392716753,3070.18341231395,3393.46521797141
"475","IOWA",2010,3050202,1.24581912935602,28.9489024005623,33.1781304975867,205.166739776579,268.539591804084,549.012819478841,1580.02650316274,124.581912935602,2253.62123557718,2522.16082738127
"476","KANSAS",2010,2859143,3.39262499287374,40.0819406374567,53.7923426705135,273.543505868717,370.810414169561,675.552079766559,2230.52851851062,210.552602650515,3116.63320092769,3487.44361509725
"477","KENTUCKY",2010,4347223,4.32459986524731,33.0785883309874,86.2159590156751,120.306687740656,243.925834952566,700.28613669002,1713.46167426884,143.516907230202,2557.26471818906,2801.19055314163
"478","LOUISIANA",2010,4545343,11.0002699466245,27.0606640686962,116.53685981454,400.717833615637,555.315627445498,999.638531129554,2425.77952862963,219.345382735692,3644.76344249488,4200.07906994038
"479","MAINE",2010,1327379,1.80807440828882,29.3058727010146,31.0386106756247,59.9678012082457,122.120358993174,554.777497609952,1849.28343751107,74.507732908235,2478.56866802925,2600.68902702243
"480","MARYLAND",2010,5785681,7.3630053229689,21.2248134662108,191.057889296005,326.651261968989,546.296970054173,634.393773178991,2049.50808729344,311.579570321972,2995.4814307944,3541.77840084858
"481","MASSACHUSETTS",2010,6555466,3.26445137538659,27.2139310920078,105.20991185066,333.187602528943,468.875896846998,578.18925458541,1603.60834759878,174.95323749677,2356.75083968096,2825.62673652796
"482","MICHIGAN",2010,9877143,5.87214339207198,47.9187149563391,116.653165799057,322.542662387292,492.98668653476,752.697414626881,1718.59413192661,277.489148430877,2748.78069498437,3241.76738151913
"483","MINNESOTA",2010,5310658,1.8076856012946,33.8564449075802,63.7962376790221,136.19781202254,235.658180210437,459.735874537581,1947.57410475312,161.693711024133,2569.00369031483,2804.66187052527
"484","MISSISSIPPI",2010,2970072,6.86852035910241,31.3460414427664,93.4994168491538,137.606091704174,269.320070355197,1025.32867890071,1777.1959737003,180.433336296224,2982.95798889724,3252.27805925244
"485","MISSOURI",2010,5995715,7.00500273945643,24.1005451393203,103.157004627471,323.397626471572,457.66017897782,737.14310970418,2343.77384515441,269.108855240784,3350.02581009938,3807.6859890772
"486","MONTANA",2010,990958,2.52281125940756,33.5029335249324,15.5405173579506,224.227464736144,275.793726878435,372.568766789309,2035.00047428852,156.515210533645,2564.08445161147,2839.87817848991
"487","NEBRASKA",2010,1830141,2.95059233141053,36.8277635439018,55.7334107044211,182.772802751263,278.284569330997,454.500500234681,2016.01953073561,197.416483210856,2667.93651418115,2946.22108351214
"488","NEVADA",2010,2704283,5.84258378283634,35.6841351293485,195.911448616879,425.547178309371,662.985345838435,824.100140406903,1572.80136731252,376.624783722709,2773.52629144213,3436.51163728057
"489","NEW HAMPSHIRE",2010,1316807,0.987236550230975,31.2118632419178,34.1735728926107,101.001893215938,167.374565900698,413.424290727495,1730.6256725549,75.7134492754063,2219.7634125578,2387.1379784585
"490","NEW JERSEY",2010,8799593,4.21610408572306,11.1482428789604,134.301665997507,157.791388760821,307.457401723012,440.156720884705,1463.18130849915,176.780903389509,2080.11893277337,2387.57633449638
"491","NEW MEXICO",2010,2065913,6.77666484503462,46.4201541884871,78.2220742112567,456.553591559761,587.972484804539,1017.61303597973,2154.15653998982,254.124931688798,3425.89450765836,4013.8669924629
"492","NEW YORK",2010,19395206,4.47533271881722,14.4210894176633,147.613796935181,227.875898817471,394.386117889132,339.460173818211,1511.8787601431,106.412893990402,1957.75182795171,2352.13794584084
"493","NORTH CAROLINA",2010,9560234,4.95803763799087,20.9409100237505,100.625152062178,236.218067465713,362.742167189632,1075.55944760348,2176.2751832225,191.616648713829,3443.45127953981,3806.19344672944
"494","NORTH DAKOTA",2010,674629,1.48229619539036,36.3162567870637,13.3406657585132,178.32023230546,229.459451046427,296.459239078071,1354.37403372817,129.404457857578,1780.23773066382,2009.69718171024
"495","OHIO",2010,11537968,4.15151090729321,32.3280494451016,142.884778324918,135.301120613266,314.665459290579,928.456379840887,2154.46082013748,183.134499939677,3266.05169991804,3580.71715920862
"496","OKLAHOMA",2010,3760184,5.18591643387664,39.067237135204,88.9584126734224,348.147856594252,481.359422836755,1006.54648815058,2162.20801960755,274.268493243948,3443.02300100208,3924.38242383883
"497","OREGON",2010,3838332,2.50108640940909,32.279646471436,63.0742728872854,153.504178377483,251.359184145613,521.97152304699,2279.47973234207,237.811632761314,3039.26288815037,3290.62207229599
"498","PENNSYLVANIA",2010,12717722,5.13456733839598,27.300486675208,128.757335629761,205.319789188661,366.512178832027,434.087173787884,1607.5205921312,131.470085601808,2173.07785152089,2539.59003035292
"499","RHODE ISLAND",2010,1052528,2.75527111867808,28.3127859781402,74.2973108553882,152.014958271894,257.3803262241,581.837252785674,1751.21231929222,228.307465454601,2561.35703753249,2818.73736375659
"500","SOUTH CAROLINA",2010,4637106,5.71477123878557,33.4475856277601,108.192480396178,454.809529909387,602.164367172111,997.626536896073,2621.11756772435,286.665864442176,3905.4099690626,4507.57433623471
"501","SOUTH DAKOTA",2010,816598,2.81656335185734,47.1468213245685,18.8587285298274,200.098457258039,268.920570464292,390.890009527332,1371.05405597369,97.9674209341683,1859.91148643519,2128.83205689948
"502","TENNESSEE",2010,6357436,5.64693061794094,34.1804463308793,131.515283834552,440.680802763882,612.023463547254,1011.3039281874,2418.09748458341,233.317331074981,3662.71874384579,4274.74220739304
"503","TEXAS",2010,25253466,4.94585574906827,30.1819956120083,130.053435041352,283.196769900813,448.378056303242,905.21039765393,2592.22239038396,269.361045331362,3766.79383336925,4215.17188967249
"504","UTAH",2010,2775479,1.90958029226667,35.4173099490214,45.7218375638944,130.427936943497,213.476664748679,543.870085127648,2422.71694363387,215.422274857781,3182.0093036193,3395.48596836798
"505","VERMONT",2010,625909,1.11837343767225,22.5272363873982,12.1423401804416,95.2215098360944,131.009459841606,534.902038475242,1657.26966699632,70.1379913054454,2262.30969677701,2393.31915661861
"506","VIRGINIA",2010,8023953,4.6859696212079,19.6910425572034,70.7631263543044,119.018643304616,214.158781837331,383.90055375449,1819.42740691527,132.216626892007,2335.54458756177,2549.7033693991
"507","WASHINGTON",2010,6742950,2.2838668535285,38.2473546444805,87.9288738608473,185.022875744296,313.482971103152,818.514151817825,2498.75796201959,381.791352449595,3699.06346628701,4012.54643739016
"508","WEST VIRGINIA",2010,1854368,3.12775026316244,19.5214757804276,41.8471414519664,236.738338884191,301.234706379748,581.222281661461,1515.55678268823,130.448756665344,2227.22782101503,2528.46252739478
"509","WISCONSIN",2010,5691659,2.72328331686772,20.9253576154158,79.3441771546749,145.915277074751,248.908095161709,467.983060826378,1897.39054992578,143.227132897456,2508.60074364961,2757.50883881132
"510","WYOMING",2010,564554,1.41704779347945,28.695217817959,13.6390850122398,154.103947540891,197.855298164569,381.008725471788,1970.75921878155,104.86153671748,2456.62948097082,2654.48477913539
"511","FEDERAL",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","ALABAMA",2011,4803689,6.2243829690057,28.5197480519659,102.12984229412,282.928391076108,419.8023643912,1064.16131435653,2319.28003665516,221.954418781066,3605.39576979276,4025.19813418396
"513","ALASKA",2011,723860,4.14444782140193,60.2326416710414,79.573398170917,466.112231647004,610.062719310364,393.99883955461,2052.05426463681,191.749785870196,2637.80289006161,3247.86560937198
"514","ARIZONA",2011,6467315,6.13855981964695,38.6404558924376,110.478614386341,258.96372760566,414.221357704086,845.714179686624,2402.85187902553,306.170334984456,3554.73639369661,3968.9577514007
"515","ARKANSAS",2011,2938582,5.44480296959554,41.8569228287657,80.2087537458543,354.796973506269,482.307453050485,1157.56511133601,2404.05066116923,196.319177072479,3757.93494957772,4240.24240262821
"516","CALIFORNIA",2011,37683933,4.75534228340763,20.3402335950443,144.069357091788,241.999687240713,411.164620210953,610.538714204804,1583.97744736464,389.66739485499,2584.18355642443,2995.34817663538
"517","COLORADO",2011,5116302,3.02953187673441,44.6611634731492,64.4801655570762,202.216366430285,314.387227337245,502.804564703178,1877.41067669579,215.038127147303,2595.25336854627,2909.64059588351
"518","CONNECTICUT",2011,3586717,3.59660380230724,19.2097675952689,102.851716486135,150.053656310213,275.711744193924,431.257888481305,1535.3037331911,185.963933034025,2152.52555470643,2428.23729890036
"519","DELAWARE",2011,908137,5.28554612354744,33.8054720818555,171.560017926811,355.783323441287,566.4343595735,838.750100480434,2422.65208883682,170.128515851683,3431.53070516893,3997.96506474243
"520","FLORIDA",2011,19082262,5.15662136910184,27.6329923569858,134.271293413747,347.542655058399,514.603562198234,891.775828253485,2417.99426084811,207.632617139415,3517.40270624101,4032.00626843925
"521","GEORGIA",2011,9812460,5.59492726594554,21.0548628988042,125.004331227847,222.991991814489,374.646113207086,978.490612955365,2359.68350444231,302.452188340131,3640.62630573781,4015.27241894489
"522","HAWAII",2011,1378129,1.45124295330843,25.6144381258939,72.1267747794292,152.235385802055,251.427841660686,592.469935688169,2266.84149306777,324.28023791677,3183.59166667271,3435.0195083334
"523","IDAHO",2011,1583744,2.20995312373717,28.0348339125515,11.8706053503597,160.063747676392,202.179140063041,436.623595732644,1555.11244241494,84.0413602198335,2075.77739836741,2277.95653843045
"524","ILLINOIS",2011,12859752,6.07321198729182,23.5618851747685,157.211429893827,237.135210694576,423.981737750464,604.358466632949,1845.7743197536,228.519181396344,2678.65196778289,3102.63370553336
"525","INDIANA",2011,6516353,4.69587820058244,26.9782806425619,107.069092174718,193.022078454006,331.765329471869,776.06292967861,2158.10899133304,227.351096541271,3161.52301755292,3493.28834702479
"526","IOWA",2011,3064097,1.43598587120447,28.2628128287061,26.8920990425564,200.679025500825,257.269923243292,573.513175333548,1647.20633844164,130.478898024442,2351.19841179963,2608.46833504292
"527","KANSAS",2011,2870386,3.86707571734255,39.0888194131382,50.4461769253334,262.264378379772,355.666450435586,651.898385792015,2203.84993516551,232.860667519978,3088.60898847751,3444.27543891309
"528","KENTUCKY",2011,4366814,3.45789859609317,34.3270860632031,84.844465553147,117.018952490305,239.648402702749,749.974695510274,1822.51866005742,153.452837698148,2725.94619326585,2965.59459596859
"529","LOUISIANA",2011,4574766,11.0606750159462,27.586110415265,114.432082427823,401.55059297022,554.629460829253,1010.80579859167,2473.87516651125,199.201445494699,3683.88241059761,4238.51187142687
"530","MAINE",2011,1328544,1.95702965050461,29.6565262422622,27.8500373341041,63.8292747549197,123.292867981791,592.001469277645,1873.17845701761,81.1414601247682,2546.32138642002,2669.61425440181
"531","MARYLAND",2011,5839572,6.83269253294591,20.549451226905,177.102020490543,288.99378242104,493.477946671434,613.452492751181,1968.4833066533,275.225650099014,2857.16144950349,3350.63939617493
"532","MASSACHUSETTS",2011,6607003,2.78492381492789,25.0340434233192,102.436762931695,297.048449955297,427.30418012524,550.97598714576,1538.4282404594,163.190481372568,2252.59470897773,2679.89888910297
"533","MICHIGAN",2011,9876801,6.24696194648449,43.981852018685,103.910162814863,288.625841504754,442.764818284787,706.250940967627,1586.20184814901,252.186917606217,2544.63970672285,2987.40452500764
"534","MINNESOTA",2011,5347299,1.40257726377373,39.5152767780519,63.3029871716543,126.231953739636,230.452794953116,480.261156146309,1914.12524341728,152.375993936378,2546.76239349997,2777.21518845309
"535","MISSISSIPPI",2011,2977457,7.791884148117,28.9844656026938,83.8299260073277,148.381655889573,268.987931647711,1031.82010688987,1819.64004853806,164.838652581717,3016.29880800965,3285.28673965737
"536","MISSOURI",2011,6008984,6.09087992246277,24.4467284319612,104.426971348235,312.498751868868,447.463331571527,746.79846043857,2311.18937910302,255.134645058133,3313.12248459973,3760.58581617125
"537","MONTANA",2011,997667,2.90678152128917,36.6855874755805,17.1399875910499,219.411887934551,276.144244522471,335.482681094995,1913.3638779272,145.238842218897,2394.0854012411,2670.22964576357
"538","NEBRASKA",2011,1842234,3.69117061133385,37.9430626076818,53.9019473096252,158.068953238297,253.605133766937,473.609758586586,2065.96990393186,223.044412381923,2762.62407490037,3016.2292086673
"539","NEVADA",2011,2720028,5.11024151221973,33.5658309399756,158.380722551386,371.025592383608,568.082387387189,747.85994850053,1476.30833212011,352.091963759197,2576.26024437984,3144.34263176703
"540","NEW HAMPSHIRE",2011,1317807,1.21413833740449,44.0883983770006,38.6247758586804,133.403449822318,217.330762395404,473.817486172103,1927.29284333745,84.5343817417877,2485.64471125134,2702.97547364675
"541","NEW JERSEY",2011,8834773,4.30118578032509,11.3868234079133,138.192571557866,154.027726575431,307.908307321535,489.407028341305,1460.88643137747,197.118816748319,2147.41227646709,2455.32058378863
"542","NEW MEXICO",2011,2078674,7.60099948332447,41.1800984666186,82.7450576665701,441.146615582819,572.672771199332,1030.41650590713,2248.06775858071,259.780994999697,3538.26525948754,4110.93803068687
"543","NEW YORK",2011,19501616,3.94326295831074,14.1065232747891,145.654596008864,233.50885383037,397.213236072334,334.469717791592,1473.52404026415,98.704640682085,1906.69839873783,2303.91163481016
"544","NORTH CAROLINA",2011,9651103,5.16003196733057,20.2981980401618,97.8955462396371,222.93824861262,346.292024859749,1093.49159365515,2232.41840854874,174.270236262114,3500.18023846601,3846.47226332576
"545","NORTH DAKOTA",2011,684740,3.50497999240588,38.8468615824985,13.2897158045389,192.481817916289,248.123375295733,358.968367555569,1444.48987937027,143.850220521658,1947.3084674475,2195.43184274323
"546","OHIO",2011,11541007,4.33237758195624,31.877634248034,138.558099826124,130.387235706555,305.155347362669,978.259522760882,2137.97634816442,181.327331315196,3297.5632022405,3602.71854960317
"547","OKLAHOMA",2011,3784163,5.60229567278154,37.2605514085942,86.8884347740835,327.707870934735,457.459152790194,963.542003872455,2115.76509785651,293.116337747608,3372.42343947658,3829.88259226677
"548","OREGON",2011,3868229,2.17153638008505,32.0301616062544,57.8300819315506,157.255426191159,249.287206109049,535.232014443819,2379.87461445535,235.404884250648,3150.51151314982,3399.79871925886
"549","PENNSYLVANIA",2011,12743948,5.01414475325857,26.2006718797032,126.844522592214,204.379365013103,362.438704238278,454.851196819071,1636.88677951291,132.392253954583,2224.13023028656,2586.56893452484
"550","RHODE ISLAND",2011,1050646,1.90359074321893,30.362272354342,70.8135756477443,143.054844352903,246.134283098208,650.647316032232,1786.04401482516,226.051400757248,2662.74273161464,2908.87701471285
"551","SOUTH CAROLINA",2011,4673348,6.84733942347114,35.9057361018268,99.0938402190464,455.027102625356,596.8740183697,1013.21365325244,2616.00462880145,291.803649118362,3921.02193117226,4517.89594954196
"552","SOUTH DAKOTA",2011,823593,2.4283839226414,61.0738556544313,20.2770057540557,171.808162526879,255.587407858008,355.393987078569,1386.97147741664,115.226817129335,1857.59228162454,2113.17968948255
"553","TENNESSEE",2011,6399787,5.93769761399872,32.7354644771771,126.285452937731,442.795986803936,607.754601832842,981.751423914577,2405.20504823051,220.976104360973,3607.93257650606,4215.6871783389
"554","TEXAS",2011,25631778,4.40858999324979,29.2059333535114,111.658270448503,263.337174658738,408.609968454003,841.748083180184,2392.07362048782,249.393545777433,3483.21524944543,3891.82521789944
"555","UTAH",2011,2814347,1.77661105755616,32.014531257162,38.3392666220619,124.9668217885,197.09723072528,467.959352560292,2299.89407844875,219.837852261999,2987.69128327104,3184.78851399632
"556","VERMONT",2011,626592,1.75552831826771,23.3006485879169,15.7997548644094,106.768040447372,147.623972217966,612.519789591951,1710.84214289362,84.26535927685,2407.62729176242,2555.25126398039
"557","VIRGINIA",2011,8104384,3.75105621846151,19.6313501433298,66.9390788985319,107.275272247712,197.596757508035,378.264406030119,1758.01146638659,120.552037020951,2256.82790943766,2454.42466694569
"558","WASHINGTON",2011,6823267,2.38888497255054,34.0013075847684,82.4678266290913,176.484373248182,295.342392434592,828.943085475037,2386.36418595374,363.75536821291,3579.06263964169,3874.40503207628
"559","WEST VIRGINIA",2011,1854908,4.69025957082508,20.0549029924934,43.2366456988702,228.367121172586,296.348929434775,552.318497736815,1437.05240367716,113.644450290796,2103.01535170477,2399.36428113955
"560","WISCONSIN",2011,5709843,2.41687906304954,20.8412035147026,80.5626354349848,146.063560766907,249.884278779644,475.792416709181,1829.6825324269,144.89014846818,2450.36509760426,2700.2493763839
"561","WYOMING",2011,567356,3.17261120002256,25.7334019557386,12.5141886223112,178.018739556821,219.438941334894,328.541515380114,1849.45607343537,91.8294686228752,2269.82705743836,2489.26599877326
"562","FEDERAL",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","ALABAMA",2012,4817528,7.09907653883901,26.9017637261268,104.202819371263,312.089519770305,450.293179406534,985.588459475482,2314.94243520743,204.959888141802,3505.49078282472,3955.78396223125
"564","ALASKA",2012,730307,4.10786148838776,79.8294415910021,86.265091256143,433.927101890027,604.12949622556,403.939713024796,2131.29546889185,208.405506177539,2743.64068809418,3347.77018431974
"565","ARIZONA",2012,6551149,5.46469023983426,34.8335841544743,112.697787823174,275.585244664715,428.581306882197,807.659847150477,2439.38887666881,289.750698694229,3536.79942251352,3965.38072939571
"566","ARKANSAS",2012,2949828,5.89864900597594,41.7990472664847,78.3096505965772,343.545454175633,469.552801044671,1107.62390213938,2406.30979162175,194.384214944058,3708.31790870519,4177.87070974986
"567","CALIFORNIA",2012,37999878,4.95791065434473,20.6237504236198,148.739951217738,249.216589590103,423.538201885806,646.757339589353,1671.29483942027,443.706687689892,2761.75886669952,3185.29706858533
"568","COLORADO",2012,5189458,2.92901493759079,40.8905901155766,65.3632807125523,198.190254165271,307.373139930991,504.156696132814,1948.00690168415,233.184274735435,2685.34787255239,2992.72101248338
"569","CONNECTICUT",2012,3591765,3.25745142012353,25.9760869656005,103.263994164429,151.012106861111,283.509639411264,411.691744866382,1556.4492665862,180.357011107353,2148.49802255994,2432.0076619712
"570","DELAWARE",2012,917053,6.1065172896223,27.1521929484992,163.349337497397,353.850867943292,550.45891567881,805.733147375342,2385.90354101671,156.806640401373,3348.44332879343,3898.90224447224
"571","FLORIDA",2012,19320749,5.22236482653959,27.2246174307218,123.644274867398,330.8826174389,486.973874563559,794.808731276412,2288.18768878991,193.21197123362,3276.20839129994,3763.1822658635
"572","GEORGIA",2012,9915646,5.87959675042856,21.6123084668412,126.083565306789,226.379602498919,379.955073022978,877.320549765492,2257.79540737941,288.49355856391,3423.60951570881,3803.56458873179
"573","HAWAII",2012,1390090,1.51069355221604,20.0706429080131,80.9300117258595,140.494500356092,243.005848542181,550.539893100447,2294.88738139257,278.039551395953,3123.46682588897,3366.47267443115
"574","IDAHO",2012,1595590,1.88018225233299,31.0230071634944,15.2294762438972,161.695673700637,209.828339360362,453.750650229696,1454.19562669608,86.6137290908065,1994.56000601658,2204.38834537695
"575","ILLINOIS",2012,12868192,5.98374659004155,27.828307193427,151.381017628584,230.995931674007,416.189003086059,552.525172145395,1828.64850011563,204.317747201783,2585.49141946281,3001.68042254887
"576","INDIANA",2012,6537782,4.69578214752343,25.4061698600535,100.966964025414,213.757509809902,344.826425842893,729.436986427507,2090.43372813593,208.58756073543,3028.45827529887,3373.28470114176
"577","IOWA",2012,3075039,1.59347572502332,29.3004413927758,31.2841560708661,203.412054286141,265.590127474806,559.375019308698,1597.24803490297,131.380447532535,2288.00350174421,2553.59362921901
"578","KANSAS",2012,2885398,2.94586743319293,38.296276631508,51.7432950324357,263.707121166647,356.692560263783,654.121199224509,2267.03560479352,234.941592113116,3156.09839613114,3512.79095639492
"579","KENTUCKY",2012,4379730,4.58932399942462,29.9561845136572,80.986727492334,109.413137339516,224.945373344932,682.165338959251,1739.8104449361,153.525445632493,2575.50122952785,2800.44660287278
"580","LOUISIANA",2012,4602134,10.6255054720267,25.0970528020262,118.597155145852,341.950060558862,496.269773978767,913.424076743528,2450.25459927938,171.051081954589,3534.72975797749,4030.99953195626
"581","MAINE",2012,1328501,1.95709299428454,28.0014843797634,31.6145791384425,60.8204284377656,122.393584950256,562.739508664277,1876.62636309645,74.5953522052298,2513.96122396596,2636.35480891621
"582","MARYLAND",2012,5884868,6.33829000072729,21.0200126833771,172.86708894745,277.032551962083,477.257943593637,574.405407224087,1929.52501228575,254.143338474202,2758.07375798404,3235.33170157767
"583","MASSACHUSETTS",2012,6645303,1.82083495666037,24.8295675908232,98.6411003380884,281.717778707758,407.00928159333,521.195196065552,1496.59090036978,139.000433840263,2156.78653027559,2563.79581186892
"584","MICHIGAN",2012,9882519,7.0933331876215,46.9009976100223,105.469061076432,295.501582137105,454.964974011181,663.393614522775,1604.94505500065,253.781449850994,2522.12011937442,2977.0850933856
"585","MINNESOTA",2012,5379646,1.84026978726853,30.4481001166248,64.5953283914964,133.967922796407,230.851621091797,471.741077386876,1939.08669826974,157.222241017346,2568.05001667396,2798.90163776576
"586","MISSISSIPPI",2012,2986450,7.13221383247669,27.4238644544526,76.2443704063353,149.341191046225,260.14163973949,940.380719583452,1725.12514858779,144.954712116392,2810.46058028763,3070.60222002712
"587","MISSOURI",2012,6024522,6.47354263126602,25.3464092254954,95.9744192153336,323.511143290704,451.305514362799,705.616146807996,2339.95327762103,271.092046804709,3316.66147123373,3767.96698559653
"588","MONTANA",2012,1005494,2.88415445542191,38.9858119491514,20.0896275860423,216.808852166199,278.768446156814,389.858119491514,2037.20758154698,168.872216045049,2595.93791708354,2874.70636324036
"589","NEBRASKA",2012,1855350,2.80270568895357,38.2677122914814,60.797154175762,156.9515185814,258.819090737597,471.339639421133,2064.35443447328,224.054760557307,2759.74883445172,3018.56792518932
"590","NEVADA",2012,2754354,4.50196307373707,33.8010292068485,178.553664489024,391.743399722766,608.600056492375,803.092122508581,1647.28281114192,363.715048973371,2814.08998262387,3422.69003911625
"591","NEW HAMPSHIRE",2012,1321617,1.13497329407839,36.7731347281398,35.6381614340615,141.417672442167,214.963941898447,453.081338996093,1893.43811406784,80.35610922075,2426.87556228469,2641.83950418313
"592","NEW JERSEY",2012,8867749,4.37540575404198,11.6715076170965,128.386583788062,145.685224063063,290.118721222263,477.437960862447,1383.23716650077,185.853253176201,2046.52838053941,2336.64710176168
"593","NEW MEXICO",2012,2083540,5.56744770918725,45.9314436007948,88.6472061971452,419.478387743936,559.624485251063,1026.33018804535,2315.62628987204,262.197989959396,3604.15446787679,4163.77895312785
"594","NEW YORK",2012,19576125,3.48894380271887,14.4921428525819,146.264901761712,242.039729517461,406.285717934474,328.915962684137,1499.59197747256,88.4597947755238,1916.96773493222,2323.25345286669
